codigo_ibge,candidaturas,nome_municipio,capital,sigla_uf,feminino,masculino,prop_feminino
2209757,2,SÃO GONÇALO DO GURGUÉIA,0,PI,0,2,0
2209807,2,SÃO GONÇALO DO PIAUÍ,0,PI,0,2,0
2209856,2,SÃO JOÃO DA CANABRAVA,0,PI,0,2,0
2209872,4,SÃO JOÃO DA FRONTEIRA,0,PI,0,4,0
2209906,2,SÃO JOÃO DA SERRA,0,PI,0,2,0
2209955,2,SÃO JOÃO DA VARJOTA,0,PI,0,2,0
2209971,3,SÃO JOÃO DO ARRAIAL,0,PI,2,1,0.6666666666666666
2210003,3,SÃO JOÃO DO PIAUÍ,0,PI,0,3,0
2210052,2,SÃO JOSÉ DO DIVINO,0,PI,0,2,0
2210102,2,SÃO JOSÉ DO PEIXE,0,PI,0,2,0
2210201,3,SÃO JOSÉ DO PIAUÍ,0,PI,0,3,0
2210300,3,SÃO JULIÃO,0,PI,2,1,0.6666666666666666
2210359,2,SÃO LOURENÇO DO PIAUÍ,0,PI,1,1,0.5
2210375,2,SÃO LUIS DO PIAUÍ,0,PI,1,1,0.5
2210383,4,SÃO MIGUEL DA BAIXA GRANDE,0,PI,2,2,0.5
2210391,2,SÃO MIGUEL DO FIDALGO,0,PI,0,2,0
2210409,3,SÃO MIGUEL DO TAPUIO,0,PI,1,2,0.3333333333333333
2210508,3,SÃO PEDRO DO PIAUÍ,0,PI,2,1,0.6666666666666666
2210607,3,SÃO RAIMUNDO NONATO,0,PI,1,2,0.3333333333333333
2210623,2,SEBASTIÃO BARROS,0,PI,0,2,0
2210631,2,SEBASTIÃO LEAL,0,PI,1,1,0.5
2210656,3,SIGEFREDO PACHECO,0,PI,1,2,0.3333333333333333
2210706,1,SIMÕES,0,PI,0,1,0
2210805,2,SIMPLÍCIO MENDES,0,PI,0,2,0
2210904,2,SOCORRO DO PIAUÍ,0,PI,0,2,0
2210938,3,SUSSUAPARA,0,PI,0,3,0
2210953,2,TAMBORIL DO PIAUÍ,0,PI,1,1,0.5
2210979,2,TANQUE DO PIAUÍ,0,PI,0,2,0
2211001,13,TERESINA,1,PI,4,9,0.3076923076923077
2211100,8,UNIÃO,0,PI,2,6,0.25
2211209,4,URUÇUÍ,0,PI,2,2,0.5
2211308,3,VALENÇA DO PIAUÍ,0,PI,2,1,0.6666666666666666
2211357,3,VÁRZEA BRANCA,0,PI,0,3,0
2211407,2,VÁRZEA GRANDE,0,PI,1,1,0.5
2211506,2,VERA MENDES,0,PI,1,1,0.5
2211605,2,VILA NOVA DO PIAUÍ,0,PI,0,2,0
2211704,2,WALL FERRAZ,0,PI,0,2,0
4100103,4,ABATIÁ,0,PR,1,3,0.25
4100202,2,ADRIANÓPOLIS,0,PR,0,2,0
4100301,3,AGUDOS DO SUL,0,PR,2,1,0.6666666666666666
4100400,6,ALMIRANTE TAMANDARÉ,0,PR,1,5,0.16666666666666666
4100459,2,ALTAMIRA DO PARANÁ,0,PR,0,2,0
4128625,2,ALTO PARAÍSO,0,PR,0,2,0
4100608,4,ALTO PARANÁ,0,PR,0,4,0
4100707,4,ALTO PIQUIRI,0,PR,0,4,0
4100509,2,ALTÔNIA,0,PR,0,2,0
4100806,2,ALVORADA DO SUL,0,PR,0,2,0
4100905,2,AMAPORÃ,0,PR,0,2,0
4101002,4,AMPÉRE,0,PR,1,3,0.25
4101051,2,ANAHY,0,PR,0,2,0
4101101,3,ANDIRÁ,0,PR,2,1,0.6666666666666666
4101150,2,ÂNGULO,0,PR,0,2,0
4101200,5,ANTONINA,0,PR,2,3,0.4
4101309,2,ANTONIO OLINTO,0,PR,0,2,0
4101408,6,APUCARANA,0,PR,2,4,0.3333333333333333
4101507,7,ARAPONGAS,0,PR,1,6,0.14285714285714285
4101606,3,ARAPOTI,0,PR,1,2,0.3333333333333333
4101655,2,ARAPUÃ,0,PR,0,2,0
4101705,2,ARARUNA,0,PR,0,2,0
4101804,8,ARAUCÁRIA,0,PR,1,7,0.125
4101853,3,ARIRANHA DO IVAÍ,0,PR,0,3,0
4101903,6,ASSAÍ,0,PR,0,6,0
4102000,2,ASSIS CHATEAUBRIAND,0,PR,0,2,0
4102109,5,ASTORGA,0,PR,1,4,0.2
4102208,2,ATALAIA,0,PR,0,2,0
4102307,3,BALSA NOVA,0,PR,0,3,0
4102406,2,BANDEIRANTES,0,PR,0,2,0
4102505,3,BARBOSA FERRAZ,0,PR,1,2,0.3333333333333333
4102703,4,BARRA DO JACARÉ,0,PR,0,4,0
4102604,3,BARRACÃO,0,PR,0,3,0
4102752,2,BELA VISTA DA CAROBA,0,PR,0,2,0
4102802,2,BELA VISTA DO PARAÍSO,0,PR,0,2,0
4102901,3,BITURUNA,0,PR,0,3,0
4103008,2,BOA ESPERANÇA,0,PR,0,2,0
4103024,2,BOA ESPERANÇA DO IGUAÇU,0,PR,0,2,0
4103040,2,BOA VENTURA DE SÃO ROQUE,0,PR,0,2,0
4103057,2,BOA VISTA DA APARECIDA,0,PR,0,2,0
4103107,4,BOCAIÚVA DO SUL,0,PR,0,4,0
4103156,3,BOM JESUS DO SUL,0,PR,0,3,0
4103206,3,BOM SUCESSO,0,PR,1,2,0.3333333333333333
4103222,1,BOM SUCESSO DO SUL,0,PR,0,1,0
4103305,2,BORRAZÓPOLIS,0,PR,0,2,0
4103354,2,BRAGANEY,0,PR,0,2,0
4103370,2,BRASILÂNDIA DO SUL,0,PR,0,2,0
4103404,2,CAFEARA,0,PR,1,1,0.5
4103453,3,CAFELÂNDIA,0,PR,0,3,0
4103479,1,CAFEZAL DO SUL,0,PR,0,1,0
4103503,2,CALIFÓRNIA,0,PR,0,2,0
4103602,5,CAMBARÁ,0,PR,0,5,0
4103701,6,CAMBÉ,0,PR,0,6,0
4103800,3,CAMBIRA,0,PR,0,3,0
4103909,3,CAMPINA DA LAGOA,0,PR,0,3,0
4103958,4,CAMPINA DO SIMÃO,0,PR,0,4,0
4104006,5,CAMPINA GRANDE DO SUL,0,PR,2,3,0.4
4104055,2,CAMPO BONITO,0,PR,0,2,0
4104105,2,CAMPO DO TENENTE,0,PR,0,2,0
4104204,6,CAMPO LARGO,0,PR,1,5,0.16666666666666666
4104253,4,CAMPO MAGRO,0,PR,1,3,0.25
4104303,3,CAMPO MOURÃO,0,PR,1,2,0.3333333333333333
4104402,3,CÂNDIDO DE ABREU,0,PR,1,2,0.3333333333333333
4104428,3,CANDÓI,0,PR,0,3,0
4104451,3,CANTAGALO,0,PR,0,3,0
4104501,5,CAPANEMA,0,PR,1,4,0.2
4104600,4,CAPITÃO LEÔNIDAS MARQUES,0,PR,0,4,0
4104659,6,CARAMBEÍ,0,PR,3,3,0.5
4104709,2,CARLÓPOLIS,0,PR,0,2,0
4104808,8,CASCAVEL,0,PR,1,7,0.125
4104907,2,CASTRO,0,PR,0,2,0
4105003,1,CATANDUVAS,0,PR,0,1,0
4105102,3,CENTENÁRIO DO SUL,0,PR,1,2,0.3333333333333333
4105201,5,CERRO AZUL,0,PR,0,5,0
4105300,5,CÉU AZUL,0,PR,1,4,0.2
4105409,4,CHOPINZINHO,0,PR,0,4,0
4105508,5,CIANORTE,0,PR,0,5,0
4105607,2,CIDADE GAÚCHA,0,PR,0,2,0
4105706,3,CLEVELÂNDIA,0,PR,1,2,0.3333333333333333
4105805,6,COLOMBO,0,PR,1,5,0.16666666666666666
4105904,3,COLORADO,0,PR,1,2,0.3333333333333333
4106001,3,CONGONHINHAS,0,PR,1,2,0.3333333333333333
4106100,3,CONSELHEIRO MAIRINCK,0,PR,0,3,0
4106209,4,CONTENDA,0,PR,2,2,0.5
4106308,1,CORBÉLIA,0,PR,0,1,0
4106407,3,CORNÉLIO PROCÓPIO,0,PR,0,3,0
4106456,4,CORONEL DOMINGOS SOARES,0,PR,1,3,0.25
4106506,3,CORONEL VIVIDA,0,PR,1,2,0.3333333333333333
4106555,3,CORUMBATAÍ DO SUL,0,PR,0,3,0
4106803,7,CRUZ MACHADO,0,PR,1,6,0.14285714285714285
4106571,3,CRUZEIRO DO IGUAÇU,0,PR,0,3,0
4106605,6,CRUZEIRO DO OESTE,0,PR,2,4,0.3333333333333333
4106704,3,CRUZEIRO DO SUL,0,PR,0,3,0
4106852,2,CRUZMALTINA,0,PR,1,1,0.5
4106902,16,CURITIBA,1,PR,6,10,0.375
4107009,3,CURIÚVA,0,PR,2,1,0.6666666666666666
4107157,2,DIAMANTE D'OESTE,0,PR,0,2,0
4107108,4,DIAMANTE DO NORTE,0,PR,1,3,0.25
4107124,3,DIAMANTE DO SUL,0,PR,0,3,0
4107207,5,DOIS VIZINHOS,0,PR,0,5,0
4107256,5,DOURADINA,0,PR,0,5,0
4107306,3,DOUTOR CAMARGO,0,PR,1,2,0.3333333333333333
4128633,2,DOUTOR ULYSSES,0,PR,0,2,0
4107405,2,ENÉAS MARQUES,0,PR,0,2,0
4107504,4,ENGENHEIRO BELTRÃO,0,PR,1,3,0.25
4107538,3,ENTRE RIOS DO OESTE,0,PR,1,2,0.3333333333333333
4107520,2,ESPERANÇA NOVA,0,PR,0,2,0
4107546,4,ESPIGÃO ALTO DO IGUAÇU,0,PR,0,4,0
4107553,3,FAROL,0,PR,0,3,0
4107603,2,FAXINAL,0,PR,0,2,0
4107652,8,FAZENDA RIO GRANDE,0,PR,0,8,0
4107702,2,FÊNIX,0,PR,0,2,0
4107736,2,FERNANDES PINHEIRO,0,PR,1,1,0.5
4107751,4,FIGUEIRA,0,PR,1,3,0.25
4107850,2,FLOR DA SERRA DO SUL,0,PR,0,2,0
4107801,2,FLORAÍ,0,PR,1,1,0.5
4107900,2,FLORESTA,0,PR,0,2,0
4108007,2,FLORESTÓPOLIS,0,PR,0,2,0
4108106,2,FLÓRIDA,0,PR,1,1,0.5
4108205,3,FORMOSA DO OESTE,0,PR,0,3,0
4108304,9,FOZ DO IGUAÇU,0,PR,1,8,0.1111111111111111
4108452,4,FOZ DO JORDÃO,0,PR,0,4,0
4108320,1,FRANCISCO ALVES,0,PR,0,1,0
4108403,3,FRANCISCO BELTRÃO,0,PR,0,3,0
4108502,4,GENERAL CARNEIRO,0,PR,0,4,0
4108551,3,GODOY MOREIRA,0,PR,1,2,0.3333333333333333
4108601,4,GOIOERÊ,0,PR,0,4,0
4108650,3,GOIOXIM,0,PR,1,2,0.3333333333333333
4108700,2,GRANDES RIOS,0,PR,0,2,0
4108809,4,GUAÍRA,0,PR,0,4,0
4108908,4,GUAIRAÇÁ,0,PR,0,4,0
4108957,4,GUAMIRANGA,0,PR,0,4,0
4109005,2,GUAPIRAMA,0,PR,0,2,0
4109104,3,GUAPOREMA,0,PR,0,3,0
4109203,2,GUARACI,0,PR,0,2,0
4109302,3,GUARANIAÇU,0,PR,0,3,0
4109401,7,GUARAPUAVA,0,PR,2,5,0.2857142857142857
4109500,6,GUARAQUEÇABA,0,PR,1,5,0.16666666666666666
4109609,3,GUARATUBA,0,PR,0,3,0
4109658,4,HONÓRIO SERPA,0,PR,0,4,0
4109708,3,IBAITI,0,PR,0,3,0
4109757,6,IBEMA,0,PR,1,5,0.16666666666666666
4109807,3,IBIPORÃ,0,PR,0,3,0
4109906,2,ICARAÍMA,0,PR,0,2,0
4110003,4,IGUARAÇU,0,PR,0,4,0
4110052,2,IGUATU,0,PR,0,2,0
4110078,4,IMBAÚ,0,PR,1,3,0.25
4110102,4,IMBITUVA,0,PR,0,4,0
4110201,2,INÁCIO MARTINS,0,PR,0,2,0
4110300,2,INAJÁ,0,PR,0,2,0
4110409,1,INDIANÓPOLIS,0,PR,0,1,0
4110508,3,IPIRANGA,0,PR,0,3,0
4110607,4,IPORÃ,0,PR,0,4,0
4110656,3,IRACEMA DO OESTE,0,PR,1,2,0.3333333333333333
4110706,8,IRATI,0,PR,1,7,0.125
4110805,3,IRETAMA,0,PR,0,3,0
4110904,3,ITAGUAJÉ,0,PR,0,3,0
4110953,6,ITAIPULÂNDIA,0,PR,1,5,0.16666666666666666
4111001,3,ITAMBARACÁ,0,PR,1,2,0.3333333333333333
4111100,3,ITAMBÉ,0,PR,0,3,0
4111209,4,ITAPEJARA D'OESTE,0,PR,0,4,0
4111258,4,ITAPERUÇU,0,PR,0,4,0
4111308,4,ITAÚNA DO SUL,0,PR,0,4,0
4111407,2,IVAÍ,0,PR,0,2,0
4111506,4,IVAIPORÃ,0,PR,0,4,0
4111555,4,IVATÉ,0,PR,0,4,0
4111605,3,IVATUBA,0,PR,0,3,0
4111704,2,JABOTI,0,PR,1,1,0.5
4111803,6,JACAREZINHO,0,PR,1,5,0.16666666666666666
4111902,4,JAGUAPITÃ,0,PR,0,4,0
4112009,4,JAGUARIAÍVA,0,PR,2,2,0.5
4112108,7,JANDAIA DO SUL,0,PR,0,7,0
4112207,2,JANIÓPOLIS,0,PR,0,2,0
4112306,7,JAPIRA,0,PR,1,6,0.14285714285714285
4112405,2,JAPURÁ,0,PR,1,1,0.5
4112504,3,JARDIM ALEGRE,0,PR,0,3,0
4112603,4,JARDIM OLINDA,0,PR,2,2,0.5
4112702,5,JATAIZINHO,0,PR,0,5,0
4112751,2,JESUÍTAS,0,PR,1,1,0.5
4112801,2,JOAQUIM TÁVORA,0,PR,0,2,0
4112900,2,JUNDIAÍ DO SUL,0,PR,0,2,0
4112959,1,JURANDA,0,PR,1,0,1
4113007,3,JUSSARA,0,PR,0,3,0
4113106,3,KALORÉ,0,PR,1,2,0.3333333333333333
4113205,3,LAPA,0,PR,0,3,0
4113254,3,LARANJAL,0,PR,0,3,0
4113304,5,LARANJEIRAS DO SUL,0,PR,0,5,0
4113403,2,LEÓPOLIS,0,PR,0,2,0
4113429,2,LIDIANÓPOLIS,0,PR,0,2,0
4113452,3,LINDOESTE,0,PR,0,3,0
4113502,3,LOANDA,0,PR,0,3,0
4113601,3,LOBATO,0,PR,1,2,0.3333333333333333
4113700,10,LONDRINA,0,PR,0,10,0
4113734,3,LUIZIANA,0,PR,0,3,0
4113759,2,LUNARDELLI,0,PR,0,2,0
4113809,3,LUPIONÓPOLIS,0,PR,0,3,0
4113908,6,MALLET,0,PR,0,6,0
4114005,3,MAMBORÊ,0,PR,0,3,0
4114104,4,MANDAGUAÇU,0,PR,0,4,0
4114203,3,MANDAGUARI,0,PR,1,2,0.3333333333333333
4114302,2,MANDIRITUBA,0,PR,0,2,0
4114351,2,MANFRINÓPOLIS,0,PR,1,1,0.5
4114401,3,MANGUEIRINHA,0,PR,0,3,0
4114500,2,MANOEL RIBAS,0,PR,0,2,0
4114609,4,MARECHAL CÂNDIDO RONDON,0,PR,0,4,0
4114708,2,MARIA HELENA,0,PR,0,2,0
4114807,2,MARIALVA,0,PR,0,2,0
4114906,5,MARILÂNDIA DO SUL,0,PR,0,5,0
4115002,3,MARILENA,0,PR,0,3,0
4115101,2,MARILUZ,0,PR,0,2,0
4115200,13,MARINGÁ,0,PR,2,11,0.15384615384615385
4115309,3,MARIÓPOLIS,0,PR,0,3,0
4115358,2,MARIPÁ,0,PR,0,2,0
4115408,2,MARMELEIRO,0,PR,0,2,0
4115457,2,MARQUINHO,0,PR,0,2,0
4115507,2,MARUMBI,0,PR,0,2,0
4115606,5,MATELÂNDIA,0,PR,0,5,0
4115705,6,MATINHOS,0,PR,1,5,0.16666666666666666
4115739,2,MATO RICO,0,PR,0,2,0
4115754,5,MAUÁ DA SERRA,0,PR,0,5,0
4115804,4,MEDIANEIRA,0,PR,1,3,0.25
4115853,3,MERCEDES,0,PR,0,3,0
4115903,3,MIRADOR,0,PR,0,3,0
4116000,2,MIRASELVA,0,PR,0,2,0
4116059,2,MISSAL,0,PR,0,2,0
4116109,1,MOREIRA SALES,0,PR,0,1,0
4116208,5,MORRETES,0,PR,0,5,0
4116307,3,MUNHOZ DE MELO,0,PR,0,3,0
4116406,2,NOSSA SENHORA DAS GRAÇAS,0,PR,0,2,0
4116505,2,NOVA ALIANÇA DO IVAÍ,0,PR,0,2,0
4116604,3,NOVA AMÉRICA DA COLINA,0,PR,0,3,0
4116703,4,NOVA AURORA,0,PR,0,4,0
4116802,2,NOVA CANTU,0,PR,0,2,0
4116901,2,NOVA ESPERANÇA,0,PR,0,2,0
4116950,2,NOVA ESPERANÇA DO SUDOESTE,0,PR,0,2,0
4117008,2,NOVA FÁTIMA,0,PR,0,2,0
4117057,4,NOVA LARANJEIRAS,0,PR,1,3,0.25
4117107,4,NOVA LONDRINA,0,PR,0,4,0
4117206,2,NOVA OLÍMPIA,0,PR,1,1,0.5
4117255,3,NOVA PRATA DO IGUAÇU,0,PR,0,3,0
4117214,3,NOVA SANTA BÁRBARA,0,PR,1,2,0.3333333333333333
4117222,3,NOVA SANTA ROSA,0,PR,0,3,0
4117271,3,NOVA TEBAS,0,PR,0,3,0
4117297,2,NOVO ITACOLOMI,0,PR,0,2,0
4117305,3,ORTIGUEIRA,0,PR,0,3,0
4117404,3,OURIZONA,0,PR,1,2,0.3333333333333333
4117453,3,OURO VERDE DO OESTE,0,PR,1,2,0.3333333333333333
4117503,7,PAIÇANDU,0,PR,0,7,0
4117602,6,PALMAS,0,PR,0,6,0
4117701,5,PALMEIRA,0,PR,1,4,0.2
4117800,5,PALMITAL,0,PR,1,4,0.2
4117909,3,PALOTINA,0,PR,1,2,0.3333333333333333
4118006,2,PARAÍSO DO NORTE,0,PR,0,2,0
4118105,5,PARANACITY,0,PR,1,4,0.2
4118204,10,PARANAGUÁ,0,PR,0,10,0
4118303,2,PARANAPOEMA,0,PR,0,2,0
4118402,5,PARANAVAÍ,0,PR,0,5,0
4118451,2,PATO BRAGADO,0,PR,0,2,0
4118501,4,PATO BRANCO,0,PR,0,4,0
4118600,2,PAULA FREITAS,0,PR,0,2,0
4118709,3,PAULO FRONTIN,0,PR,0,3,0
4118808,5,PEABIRU,0,PR,0,5,0
4118857,3,PEROBAL,0,PR,0,3,0
4118907,2,PÉROLA,0,PR,1,1,0.5
4119004,2,PÉROLA D'OESTE,0,PR,0,2,0
4119103,2,PIÊN,0,PR,0,2,0
4119152,6,PINHAIS,0,PR,1,5,0.16666666666666666
4119251,2,PINHAL DE SÃO BENTO,0,PR,0,2,0
4119202,3,PINHALÃO,0,PR,0,3,0
4119301,7,PINHÃO,0,PR,1,6,0.14285714285714285
4119400,7,PIRAÍ DO SUL,0,PR,0,7,0
4119509,8,PIRAQUARA,0,PR,1,7,0.125
4119608,3,PITANGA,0,PR,0,3,0
4119657,2,PITANGUEIRAS,0,PR,0,2,0
4119707,2,PLANALTINA DO PARANÁ,0,PR,0,2,0
4119806,2,PLANALTO,0,PR,0,2,0
4119905,5,PONTA GROSSA,0,PR,2,3,0.4
4119954,8,PONTAL DO PARANÁ,0,PR,1,7,0.125
4120002,3,PORECATU,0,PR,0,3,0
4120101,3,PORTO AMAZONAS,0,PR,0,3,0
4120150,2,PORTO BARREIRO,0,PR,1,1,0.5
4120200,2,PORTO RICO,0,PR,1,1,0.5
4120309,6,PORTO VITÓRIA,0,PR,1,5,0.16666666666666666
4120333,4,PRADO FERREIRA,0,PR,1,3,0.25
4120358,1,PRANCHITA,0,PR,0,1,0
4120408,2,PRESIDENTE CASTELO BRANCO,0,PR,0,2,0
4120507,3,PRIMEIRO DE MAIO,0,PR,1,2,0.3333333333333333
4120606,4,PRUDENTÓPOLIS,0,PR,1,3,0.25
4120655,4,QUARTO CENTENÁRIO,0,PR,0,4,0
4120705,2,QUATIGUÁ,0,PR,2,0,1
4120804,5,QUATRO BARRAS,0,PR,1,4,0.2
4120853,2,QUATRO PONTES,0,PR,0,2,0
4120903,6,QUEDAS DO IGUAÇU,0,PR,1,5,0.16666666666666666
4121000,2,QUERÊNCIA DO NORTE,0,PR,1,1,0.5
4121109,2,QUINTA DO SOL,0,PR,0,2,0
4121208,4,QUITANDINHA,0,PR,0,4,0
4121257,3,RAMILÂNDIA,0,PR,0,3,0
4121307,1,RANCHO ALEGRE,0,PR,0,1,0
4121356,2,RANCHO ALEGRE D'OESTE,0,PR,1,1,0.5
4121406,4,REALEZA,0,PR,0,4,0
4121505,3,REBOUÇAS,0,PR,0,3,0
4121604,3,RENASCENÇA,0,PR,0,3,0
4121703,7,RESERVA,0,PR,0,7,0
4121752,4,RESERVA DO IGUAÇU,0,PR,0,4,0
4121802,2,RIBEIRÃO CLARO,0,PR,0,2,0
4121901,5,RIBEIRÃO DO PINHAL,0,PR,0,5,0
4122008,2,RIO AZUL,0,PR,0,2,0
4122107,4,RIO BOM,0,PR,0,4,0
4122156,4,RIO BONITO DO IGUAÇU,0,PR,0,4,0
4122172,2,RIO BRANCO DO IVAÍ,0,PR,0,2,0
4122206,3,RIO BRANCO DO SUL,0,PR,1,2,0.3333333333333333
4122305,4,RIO NEGRO,0,PR,0,4,0
4122404,5,ROLÂNDIA,0,PR,0,5,0
4122503,3,RONCADOR,0,PR,1,2,0.3333333333333333
4122602,4,RONDON,0,PR,0,4,0
4122651,5,ROSÁRIO DO IVAÍ,0,PR,0,5,0
4122701,3,SABÁUDIA,0,PR,0,3,0
4122800,1,SALGADO FILHO,0,PR,0,1,0
4122909,3,SALTO DO ITARARÉ,0,PR,0,3,0
4123006,2,SALTO DO LONTRA,0,PR,0,2,0
4123105,4,SANTA AMÉLIA,0,PR,0,4,0
4123204,3,SANTA CECÍLIA DO PAVÃO,0,PR,0,3,0
4123303,1,SANTA CRUZ DE MONTE CASTELO,0,PR,0,1,0
4123402,3,SANTA FÉ,0,PR,1,2,0.3333333333333333
4123501,5,SANTA HELENA,0,PR,0,5,0
4123600,2,SANTA INÊS,0,PR,0,2,0
4123709,3,SANTA ISABEL DO IVAÍ,0,PR,0,3,0
4123808,2,SANTA IZABEL DO OESTE,0,PR,0,2,0
4123824,2,SANTA LÚCIA,0,PR,0,2,0
4123857,6,SANTA MARIA DO OESTE,0,PR,2,4,0.3333333333333333
4123907,2,SANTA MARIANA,0,PR,0,2,0
4123956,5,SANTA MÔNICA,0,PR,0,5,0
4124020,2,SANTA TEREZA DO OESTE,0,PR,0,2,0
4124053,2,SANTA TEREZINHA DE ITAIPU,0,PR,1,1,0.5
4124004,1,SANTANA DO ITARARÉ,0,PR,0,1,0
4124103,6,SANTO ANTÔNIO DA PLATINA,0,PR,1,5,0.16666666666666666
4124202,2,SANTO ANTONIO DO CAIUÁ,0,PR,0,2,0
4124301,4,SANTO ANTÔNIO DO PARAÍSO,0,PR,0,4,0
4124400,3,SANTO ANTÔNIO DO SUDOESTE,0,PR,0,3,0
4124509,2,SANTO INÁCIO,0,PR,1,1,0.5
4124608,2,SÃO CARLOS DO IVAÍ,0,PR,0,2,0
4124707,3,SÃO JERÔNIMO DA SERRA,0,PR,0,3,0
4124806,4,SÃO JOÃO,0,PR,0,4,0
4124905,2,SÃO JOÃO DO CAIUÁ,0,PR,0,2,0
4125001,2,SÃO JOÃO DO IVAÍ,0,PR,1,1,0.5
4125100,3,SÃO JOÃO DO TRIUNFO,0,PR,0,3,0
4125209,3,SÃO JORGE D'OESTE,0,PR,1,2,0.3333333333333333
4125308,2,SÃO JORGE DO IVAÍ,0,PR,0,2,0
4125357,2,SÃO JORGE DO PATROCÍNIO,0,PR,0,2,0
4125407,2,SÃO JOSÉ DA BOA VISTA,0,PR,0,2,0
4125456,1,SÃO JOSÉ DAS PALMEIRAS,0,PR,0,1,0
4125506,8,SÃO JOSÉ DOS PINHAIS,0,PR,1,7,0.125
4125555,2,SÃO MANOEL DO PARANÁ,0,PR,0,2,0
4125605,7,SÃO MATEUS DO SUL,0,PR,1,6,0.14285714285714285
4125704,8,SÃO MIGUEL DO IGUAÇU,0,PR,2,6,0.25
4125753,3,SÃO PEDRO DO IGUAÇU,0,PR,0,3,0
4125803,2,SÃO PEDRO DO IVAÍ,0,PR,1,1,0.5
4125902,2,SÃO PEDRO DO PARANÁ,0,PR,1,1,0.5
4126009,5,SÃO SEBASTIÃO DA AMOREIRA,0,PR,1,4,0.2
4126108,3,SÃO TOMÉ,0,PR,0,3,0
4126207,3,SAPOPEMA,0,PR,1,2,0.3333333333333333
4126256,4,SARANDI,0,PR,0,4,0
4126272,2,SAUDADE DO IGUAÇU,0,PR,0,2,0
4126306,2,SENGÉS,0,PR,0,2,0
4126355,2,SERRANÓPOLIS DO IGUAÇU,0,PR,1,1,0.5
4126405,2,SERTANEJA,0,PR,0,2,0
4126504,3,SERTANÓPOLIS,0,PR,2,1,0.6666666666666666
4126603,6,SIQUEIRA CAMPOS,0,PR,0,6,0
4126652,2,SULINA,0,PR,0,2,0
4126678,2,TAMARANA,0,PR,1,1,0.5
4126702,5,TAMBOARA,0,PR,1,4,0.2
4126801,2,TAPEJARA,0,PR,0,2,0
4126900,2,TAPIRA,0,PR,0,2,0
4127007,3,TEIXEIRA SOARES,0,PR,0,3,0
4127106,6,TELÊMACO BORBA,0,PR,0,6,0
4127205,2,TERRA BOA,0,PR,0,2,0
4127304,5,TERRA RICA,0,PR,2,3,0.4
4127403,5,TERRA ROXA,0,PR,1,4,0.2
4127502,3,TIBAGI,0,PR,0,3,0
4127601,2,TIJUCAS DO SUL,0,PR,0,2,0
4127700,7,TOLEDO,0,PR,3,4,0.42857142857142855
4127809,1,TOMAZINA,0,PR,0,1,0
4127858,4,TRÊS BARRAS DO PARANÁ,0,PR,0,4,0
4127882,2,TUNAS DO PARANÁ,0,PR,0,2,0
4127908,2,TUNEIRAS DO OESTE,0,PR,0,2,0
4127957,2,TUPÃSSI,0,PR,0,2,0
4127965,2,TURVO,0,PR,0,2,0
4128005,2,UBIRATÃ,0,PR,0,2,0
4128104,4,UMUARAMA,0,PR,1,3,0.25
4128203,5,UNIÃO DA VITÓRIA,0,PR,1,4,0.2
4128302,2,UNIFLOR,0,PR,0,2,0
4128401,2,URAÍ,0,PR,0,2,0
4128534,4,VENTANIA,0,PR,0,4,0
4128559,3,VERA CRUZ DO OESTE,0,PR,1,2,0.3333333333333333
4128609,2,VERÊ,0,PR,0,2,0
4128658,3,VIRMOND,0,PR,0,3,0
4128708,4,VITORINO,0,PR,0,4,0
4128500,5,WENCESLAU BRAZ,0,PR,0,5,0
4128807,2,XAMBRÊ,0,PR,0,2,0
3300100,9,ANGRA DOS REIS,0,RJ,2,7,0.2222222222222222
3300159,3,APERIBÉ,0,RJ,0,3,0
3300209,6,ARARUAMA,0,RJ,2,4,0.3333333333333333
3300225,3,AREAL,0,RJ,0,3,0
3300233,13,ARMAÇÃO DOS BÚZIOS,0,RJ,1,12,0.07692307692307693
3300258,5,ARRAIAL DO CABO,0,RJ,0,5,0
3300308,8,BARRA DO PIRAÍ,0,RJ,0,8,0
3300407,12,BARRA MANSA,0,RJ,1,11,0.08333333333333333
3300456,6,BELFORD ROXO,0,RJ,1,5,0.16666666666666666
3300506,5,BOM JARDIM,0,RJ,0,5,0
3300605,8,BOM JESUS DO ITABAPOANA,0,RJ,2,6,0.25
3300704,11,CABO FRIO,0,RJ,1,10,0.09090909090909091
3300803,7,CACHOEIRAS DE MACACU,0,RJ,1,6,0.14285714285714285
3300902,7,CAMBUCI,0,RJ,2,5,0.2857142857142857
3301009,11,CAMPOS DOS GOYTACAZES,0,RJ,2,9,0.18181818181818182
3301108,3,CANTAGALO,0,RJ,0,3,0
3300936,9,CARAPEBUS,0,RJ,2,7,0.2222222222222222
3301157,4,CARDOSO MOREIRA,0,RJ,1,3,0.25
3301207,4,CARMO,0,RJ,1,3,0.25
3301306,7,CASIMIRO DE ABREU,0,RJ,0,7,0
3300951,5,COMENDADOR LEVY GASPARIAN,0,RJ,1,4,0.2
3301405,5,CONCEIÇÃO DE MACABU,0,RJ,0,5,0
3301504,5,CORDEIRO,0,RJ,1,4,0.2
3301603,2,DUAS BARRAS,0,RJ,0,2,0
3301702,9,DUQUE DE CAXIAS,0,RJ,2,7,0.2222222222222222
