sigla_uf,nome_municipio,codigo_ibge,candidaturas,nao_brancos,brancos
PR,AMPÉRE,4101002,4,0,1
PR,ANAHY,4101051,2,0.5,0.5
PR,ANDIRÁ,4101101,3,0.3333333333333333,0.6666666666666667
PR,ÂNGULO,4101150,2,0.5,0.5
PR,ANTONINA,4101200,5,0.2,0.8
PR,ANTONIO OLINTO,4101309,2,0,1
PR,APUCARANA,4101408,6,0,1
PR,ARAPONGAS,4101507,7,0.14285714285714285,0.8571428571428572
PR,ARAPOTI,4101606,3,0,1
PR,ARAPUÃ,4101655,2,0,1
PR,ARARUNA,4101705,2,0,1
PR,ARAUCÁRIA,4101804,8,0.125,0.875
PR,ARIRANHA DO IVAÍ,4101853,3,0,1
PR,ASSAÍ,4101903,6,0.16666666666666666,0.8333333333333334
PR,ASSIS CHATEAUBRIAND,4102000,2,0,1
PR,ASTORGA,4102109,5,0,1
PR,ATALAIA,4102208,2,0,1
PR,BALSA NOVA,4102307,3,0.3333333333333333,0.6666666666666667
PR,BANDEIRANTES,4102406,2,0,1
PR,BARBOSA FERRAZ,4102505,3,0,1
PR,BARRA DO JACARÉ,4102703,4,0,1
PR,BARRACÃO,4102604,3,0.3333333333333333,0.6666666666666667
PR,BELA VISTA DA CAROBA,4102752,2,0,1
PR,BELA VISTA DO PARAÍSO,4102802,2,0,1
PR,BITURUNA,4102901,3,0,1
PR,BOA ESPERANÇA,4103008,2,0.5,0.5
PR,BOA ESPERANÇA DO IGUAÇU,4103024,2,0,1
PR,BOA VENTURA DE SÃO ROQUE,4103040,2,0,1
PR,BOA VISTA DA APARECIDA,4103057,2,0,1
PR,BOCAIÚVA DO SUL,4103107,4,0.25,0.75
PR,BOM JESUS DO SUL,4103156,3,0,1
PR,BOM SUCESSO,4103206,3,0.3333333333333333,0.6666666666666667
PR,BOM SUCESSO DO SUL,4103222,1,0,1
PR,BORRAZÓPOLIS,4103305,2,0.5,0.5
PR,BRAGANEY,4103354,2,0,1
PR,BRASILÂNDIA DO SUL,4103370,2,0.5,0.5
PR,CAFEARA,4103404,2,0.5,0.5
PR,CAFELÂNDIA,4103453,3,0,1
PR,CAFEZAL DO SUL,4103479,1,0,1
PR,CALIFÓRNIA,4103503,2,0.5,0.5
PR,CAMBARÁ,4103602,5,0,1
PR,CAMBÉ,4103701,6,0,1
PR,CAMBIRA,4103800,3,0,1
PR,CAMPINA DA LAGOA,4103909,3,0,1
PR,CAMPINA DO SIMÃO,4103958,4,0.25,0.75
PR,CAMPINA GRANDE DO SUL,4104006,5,0.2,0.8
PR,CAMPO BONITO,4104055,2,0,1
PR,CAMPO DO TENENTE,4104105,2,0,1
PR,CAMPO LARGO,4104204,6,0.3333333333333333,0.6666666666666667
PR,CAMPO MAGRO,4104253,4,0.25,0.75
PR,CAMPO MOURÃO,4104303,3,0,1
PR,CÂNDIDO DE ABREU,4104402,3,0,1
PR,CANDÓI,4104428,3,0,1
PR,CANTAGALO,4104451,3,0,1
PR,CAPANEMA,4104501,5,0,1
PR,CAPITÃO LEÔNIDAS MARQUES,4104600,4,0,1
PR,CARAMBEÍ,4104659,6,0,1
PR,CARLÓPOLIS,4104709,2,1,0
PR,CASCAVEL,4104808,8,0,1
PR,CASTRO,4104907,2,0,1
PR,CATANDUVAS,4105003,1,1,0
PR,CENTENÁRIO DO SUL,4105102,3,0.3333333333333333,0.6666666666666667
PR,CERRO AZUL,4105201,5,0.2,0.8
PR,CÉU AZUL,4105300,5,0.2,0.8
PR,CHOPINZINHO,4105409,4,0,1
PR,CIANORTE,4105508,5,0.2,0.8
PR,CIDADE GAÚCHA,4105607,2,0,1
PR,CLEVELÂNDIA,4105706,3,0.3333333333333333,0.6666666666666667
PR,COLOMBO,4105805,6,0,1
PR,COLORADO,4105904,3,0,1
PR,CONGONHINHAS,4106001,3,0,1
PR,CONSELHEIRO MAIRINCK,4106100,3,0.6666666666666666,0.33333333333333337
PR,CONTENDA,4106209,4,0,1
PR,CORBÉLIA,4106308,1,0,1
PR,CORNÉLIO PROCÓPIO,4106407,3,0,1
PR,CORONEL DOMINGOS SOARES,4106456,4,0,1
PR,CORONEL VIVIDA,4106506,3,0,1
PR,CORUMBATAÍ DO SUL,4106555,3,0,1
PR,CRUZ MACHADO,4106803,7,0,1
PR,CRUZEIRO DO IGUAÇU,4106571,3,0,1
PR,CRUZEIRO DO OESTE,4106605,6,0.3333333333333333,0.6666666666666667
PR,CRUZEIRO DO SUL,4106704,3,0,1
PR,CRUZMALTINA,4106852,2,0,1
PR,CURITIBA,4106902,16,0,1
PR,CURIÚVA,4107009,3,0,1
PR,DIAMANTE D'OESTE,4107157,2,0,1
PR,DIAMANTE DO NORTE,4107108,4,0,1
PR,DIAMANTE DO SUL,4107124,3,0,1
PR,DOIS VIZINHOS,4107207,5,0,1
PR,DOURADINA,4107256,5,0.4,0.6
PR,DOUTOR CAMARGO,4107306,3,0,1
PR,DOUTOR ULYSSES,4128633,2,0.5,0.5
PR,ENÉAS MARQUES,4107405,2,0,1
PR,ENGENHEIRO BELTRÃO,4107504,4,0,1
PR,ENTRE RIOS DO OESTE,4107538,3,0,1
PR,ESPERANÇA NOVA,4107520,2,0,1
PR,ESPIGÃO ALTO DO IGUAÇU,4107546,4,0.25,0.75
PR,FAROL,4107553,3,0.3333333333333333,0.6666666666666667
PR,FAXINAL,4107603,2,0,1
PR,FAZENDA RIO GRANDE,4107652,8,0.125,0.875
PR,FÊNIX,4107702,2,0,1
PR,FERNANDES PINHEIRO,4107736,2,0,1
PR,FIGUEIRA,4107751,4,0.25,0.75
PR,FLOR DA SERRA DO SUL,4107850,2,0,1
PR,FLORAÍ,4107801,2,0,1
PR,FLORESTA,4107900,2,0,1
PR,FLORESTÓPOLIS,4108007,2,0.5,0.5
PR,FLÓRIDA,4108106,2,0,1
PR,FORMOSA DO OESTE,4108205,3,0,1
PR,FOZ DO IGUAÇU,4108304,9,0.1111111111111111,0.8888888888888888
PR,FOZ DO JORDÃO,4108452,4,1,0
PR,FRANCISCO ALVES,4108320,1,0,1
PR,FRANCISCO BELTRÃO,4108403,3,0,1
PR,GENERAL CARNEIRO,4108502,4,0,1
PR,GODOY MOREIRA,4108551,3,0,1
PR,GOIOERÊ,4108601,4,0.5,0.5
PR,GOIOXIM,4108650,3,0,1
PR,GRANDES RIOS,4108700,2,0,1
PR,GUAÍRA,4108809,4,0.25,0.75
PR,GUAIRAÇÁ,4108908,4,0,1
PR,GUAMIRANGA,4108957,4,0,1
PR,GUAPIRAMA,4109005,2,0,1
PR,GUAPOREMA,4109104,3,0,1
PR,GUARACI,4109203,2,0.5,0.5
PR,GUARANIAÇU,4109302,3,0,1
PR,GUARAPUAVA,4109401,7,0,1
PR,GUARAQUEÇABA,4109500,6,0.3333333333333333,0.6666666666666667
PR,GUARATUBA,4109609,3,0,1
PR,HONÓRIO SERPA,4109658,4,0.75,0.25
PR,IBAITI,4109708,3,0,1
PR,IBEMA,4109757,6,0,1
PR,IBIPORÃ,4109807,3,0,1
PR,ICARAÍMA,4109906,2,1,0
PR,IGUARAÇU,4110003,4,0.25,0.75
PR,IGUATU,4110052,2,0,1
PR,IMBAÚ,4110078,4,0.25,0.75
PR,IMBITUVA,4110102,4,0,1
PR,INÁCIO MARTINS,4110201,2,0,1
PR,INAJÁ,4110300,2,0.5,0.5
PR,INDIANÓPOLIS,4110409,1,0,1
PR,IPIRANGA,4110508,3,0,1
PR,IPORÃ,4110607,4,0,1
PR,IRACEMA DO OESTE,4110656,3,0,1
PR,IRATI,4110706,8,0,1
PR,IRETAMA,4110805,3,0.3333333333333333,0.6666666666666667
PR,ITAGUAJÉ,4110904,3,0,1
PR,ITAIPULÂNDIA,4110953,6,0,1
PR,ITAMBARACÁ,4111001,3,0.3333333333333333,0.6666666666666667
PR,ITAMBÉ,4111100,3,0,1
PR,ITAPEJARA D'OESTE,4111209,4,0.25,0.75
PR,ITAPERUÇU,4111258,4,0.25,0.75
PR,ITAÚNA DO SUL,4111308,4,0.75,0.25
PR,IVAÍ,4111407,2,0,1
PR,IVAIPORÃ,4111506,4,0,1
PR,IVATÉ,4111555,4,0,1
PR,IVATUBA,4111605,3,0,1
PR,JABOTI,4111704,2,0,1
PR,JACAREZINHO,4111803,6,0,1
PR,JAGUAPITÃ,4111902,4,0,1
PR,JAGUARIAÍVA,4112009,4,0,1
PR,JANDAIA DO SUL,4112108,7,0,1
PR,JANIÓPOLIS,4112207,2,0,1
PR,JAPIRA,4112306,7,0.14285714285714285,0.8571428571428572
PR,JAPURÁ,4112405,2,0,1
PR,JARDIM ALEGRE,4112504,3,0,1
PR,JARDIM OLINDA,4112603,4,0.25,0.75
PR,JATAIZINHO,4112702,5,0.2,0.8
PR,JESUÍTAS,4112751,2,0,1
PR,JOAQUIM TÁVORA,4112801,2,0,1
PR,JUNDIAÍ DO SUL,4112900,2,0,1
PR,JURANDA,4112959,1,0,1
PR,JUSSARA,4113007,3,0,1
PR,KALORÉ,4113106,3,0,1
PR,LAPA,4113205,3,0,1
PR,LARANJAL,4113254,3,0,1
PR,LARANJEIRAS DO SUL,4113304,5,0,1
PR,LEÓPOLIS,4113403,2,0,1
PR,LIDIANÓPOLIS,4113429,2,0.5,0.5
PR,LINDOESTE,4113452,3,0,1
PR,LOANDA,4113502,3,0.3333333333333333,0.6666666666666667
PR,LOBATO,4113601,3,0.3333333333333333,0.6666666666666667
PR,LONDRINA,4113700,10,0.1,0.9
PR,LUIZIANA,4113734,3,0,1
PR,LUNARDELLI,4113759,2,0,1
PR,LUPIONÓPOLIS,4113809,3,0,1
PR,MALLET,4113908,6,0.5,0.5
PR,MAMBORÊ,4114005,3,0,1
PR,MANDAGUAÇU,4114104,4,0.5,0.5
PR,MANDAGUARI,4114203,3,0.3333333333333333,0.6666666666666667
PR,MANDIRITUBA,4114302,2,0.5,0.5
PR,MANFRINÓPOLIS,4114351,2,0,1
PR,MANGUEIRINHA,4114401,3,0.3333333333333333,0.6666666666666667
PR,MANOEL RIBAS,4114500,2,0,1
PR,MARECHAL CÂNDIDO RONDON,4114609,4,0,1
PR,MARIA HELENA,4114708,2,0,1
PR,MARIALVA,4114807,2,0,1
PR,MARILÂNDIA DO SUL,4114906,5,0.2,0.8
PR,MARILENA,4115002,3,0.6666666666666666,0.33333333333333337
PR,MARILUZ,4115101,2,0.5,0.5
PR,MARINGÁ,4115200,13,0.15384615384615385,0.8461538461538461
PR,MARIÓPOLIS,4115309,3,0,1
PR,MARIPÁ,4115358,2,0,1
PR,MARMELEIRO,4115408,2,0.5,0.5
PR,MARQUINHO,4115457,2,0,1
PR,MARUMBI,4115507,2,0,1
PR,MATELÂNDIA,4115606,5,0,1
PR,MATINHOS,4115705,6,0,1
PR,MATO RICO,4115739,2,0.5,0.5
PR,MAUÁ DA SERRA,4115754,5,0.4,0.6
PR,MEDIANEIRA,4115804,4,0.25,0.75
PR,MERCEDES,4115853,3,0,1
PR,MIRADOR,4115903,3,0,1
PR,MIRASELVA,4116000,2,0.5,0.5
PR,MISSAL,4116059,2,0,1
PR,MOREIRA SALES,4116109,1,0,1
PR,MORRETES,4116208,5,0.2,0.8
PR,MUNHOZ DE MELO,4116307,3,0.3333333333333333,0.6666666666666667
PR,NOSSA SENHORA DAS GRAÇAS,4116406,2,0,1
PR,NOVA ALIANÇA DO IVAÍ,4116505,2,0,1
PR,NOVA AMÉRICA DA COLINA,4116604,3,0.6666666666666666,0.33333333333333337
PR,NOVA AURORA,4116703,4,0,1
PR,NOVA CANTU,4116802,2,0,1
PR,NOVA ESPERANÇA,4116901,2,0.5,0.5
PR,NOVA ESPERANÇA DO SUDOESTE,4116950,2,0,1
PR,NOVA FÁTIMA,4117008,2,0,1
PR,NOVA LARANJEIRAS,4117057,4,0,1
PR,NOVA LONDRINA,4117107,4,0,1
PR,NOVA OLÍMPIA,4117206,2,0,1
PR,NOVA PRATA DO IGUAÇU,4117255,3,0,1
PR,NOVA SANTA BÁRBARA,4117214,3,0.3333333333333333,0.6666666666666667
PR,NOVA SANTA ROSA,4117222,3,0,1
PR,NOVA TEBAS,4117271,3,0.3333333333333333,0.6666666666666667
PR,NOVO ITACOLOMI,4117297,2,0,1
PR,ORTIGUEIRA,4117305,3,0,1
PR,OURIZONA,4117404,3,0,1
PR,OURO VERDE DO OESTE,4117453,3,0,1
PR,PAIÇANDU,4117503,7,0,1
PR,PALMAS,4117602,6,0,1
PR,PALMEIRA,4117701,5,0,1
PR,PALMITAL,4117800,5,0,1
PR,PALOTINA,4117909,3,0,1
PR,PARAÍSO DO NORTE,4118006,2,0.5,0.5
PR,PARANACITY,4118105,5,0.2,0.8
PR,PARANAGUÁ,4118204,10,0.5,0.5
PR,PARANAPOEMA,4118303,2,0,1
PR,PARANAVAÍ,4118402,5,0.4,0.6
PR,PATO BRAGADO,4118451,2,0,1
PR,PATO BRANCO,4118501,4,0,1
PR,PAULA FREITAS,4118600,2,0,1
PR,PAULO FRONTIN,4118709,3,0.3333333333333333,0.6666666666666667
PR,PEABIRU,4118808,5,0.2,0.8
PR,PEROBAL,4118857,3,0.3333333333333333,0.6666666666666667
PR,PÉROLA,4118907,2,0,1
PR,PÉROLA D'OESTE,4119004,2,0,1
PR,PIÊN,4119103,2,0,1
PR,PINHAIS,4119152,6,0.5,0.5
PR,PINHAL DE SÃO BENTO,4119251,2,0,1
PR,PINHALÃO,4119202,3,0,1
PR,PINHÃO,4119301,7,0,1
PR,PIRAÍ DO SUL,4119400,7,0,1
PR,PIRAQUARA,4119509,8,0.25,0.75
PR,PITANGA,4119608,3,0,1
PR,PITANGUEIRAS,4119657,2,0,1
PR,PLANALTINA DO PARANÁ,4119707,2,0.5,0.5
PR,PLANALTO,4119806,2,0,1
PR,PONTA GROSSA,4119905,5,0,1
PR,PONTAL DO PARANÁ,4119954,8,0,1
PR,PORECATU,4120002,3,0,1
PR,PORTO AMAZONAS,4120101,3,0,1
PR,PORTO BARREIRO,4120150,2,0,1
PR,PORTO RICO,4120200,2,0.5,0.5
PR,PORTO VITÓRIA,4120309,6,0,1
PR,PRADO FERREIRA,4120333,4,0.75,0.25
PR,PRANCHITA,4120358,1,0,1
PR,PRESIDENTE CASTELO BRANCO,4120408,2,0,1
PR,PRIMEIRO DE MAIO,4120507,3,0,1
PR,PRUDENTÓPOLIS,4120606,4,0,1
PR,QUARTO CENTENÁRIO,4120655,4,0.75,0.25
PR,QUATIGUÁ,4120705,2,0,1
PR,QUATRO BARRAS,4120804,5,0,1
PR,QUATRO PONTES,4120853,2,0,1
PR,QUEDAS DO IGUAÇU,4120903,6,0.3333333333333333,0.6666666666666667
PR,QUERÊNCIA DO NORTE,4121000,2,0,1
PR,QUINTA DO SOL,4121109,2,0.5,0.5
PR,QUITANDINHA,4121208,4,0,1
PR,RAMILÂNDIA,4121257,3,0.3333333333333333,0.6666666666666667
PR,RANCHO ALEGRE,4121307,1,0,1
PR,RANCHO ALEGRE D'OESTE,4121356,2,0,1
PR,REALEZA,4121406,4,0,1
PR,REBOUÇAS,4121505,3,0,1
PR,RENASCENÇA,4121604,3,0,1
PR,RESERVA,4121703,7,0,1
PR,RESERVA DO IGUAÇU,4121752,4,0.25,0.75
PR,RIBEIRÃO CLARO,4121802,2,0,1
PR,RIBEIRÃO DO PINHAL,4121901,5,0.2,0.8
PR,RIO AZUL,4122008,2,0,1
PR,RIO BOM,4122107,4,0.5,0.5
PR,RIO BONITO DO IGUAÇU,4122156,4,0,1
PR,RIO BRANCO DO IVAÍ,4122172,2,0.5,0.5
PR,RIO BRANCO DO SUL,4122206,3,0,1
PR,RIO NEGRO,4122305,4,0,1
PR,ROLÂNDIA,4122404,5,0.2,0.8
PR,RONCADOR,4122503,3,0.3333333333333333,0.6666666666666667
PR,RONDON,4122602,4,0,1
PR,ROSÁRIO DO IVAÍ,4122651,5,0,1
PR,SABÁUDIA,4122701,3,0,1
PR,SALGADO FILHO,4122800,1,1,0
PR,SALTO DO ITARARÉ,4122909,3,0,1
PR,SALTO DO LONTRA,4123006,2,0,1
PR,SANTA AMÉLIA,4123105,4,0,1
PR,SANTA CECÍLIA DO PAVÃO,4123204,3,0.3333333333333333,0.6666666666666667
PR,SANTA CRUZ DE MONTE CASTELO,4123303,1,0,1
PR,SANTA FÉ,4123402,3,0,1
PR,SANTA HELENA,4123501,5,0,1
PR,SANTA INÊS,4123600,2,0.5,0.5
PR,SANTA ISABEL DO IVAÍ,4123709,3,0,1
PR,SANTA IZABEL DO OESTE,4123808,2,0,1
PR,SANTA LÚCIA,4123824,2,0,1
PR,SANTA MARIA DO OESTE,4123857,6,0.3333333333333333,0.6666666666666667
PR,SANTA MARIANA,4123907,2,0,1
PR,SANTA MÔNICA,4123956,5,0.2,0.8
PR,SANTA TEREZA DO OESTE,4124020,2,0,1
PR,SANTA TEREZINHA DE ITAIPU,4124053,2,0,1
PR,SANTANA DO ITARARÉ,4124004,1,0,1
PR,SANTO ANTÔNIO DA PLATINA,4124103,6,0.3333333333333333,0.6666666666666667
PR,SANTO ANTONIO DO CAIUÁ,4124202,2,0,1
PR,SANTO ANTÔNIO DO PARAÍSO,4124301,4,0,1
PR,SANTO ANTÔNIO DO SUDOESTE,4124400,3,0.3333333333333333,0.6666666666666667
PR,SANTO INÁCIO,4124509,2,0,1
PR,SÃO CARLOS DO IVAÍ,4124608,2,0,1
PR,SÃO JERÔNIMO DA SERRA,4124707,3,0,1
PR,SÃO JOÃO,4124806,4,0.5,0.5
PR,SÃO JOÃO DO CAIUÁ,4124905,2,0,1
PR,SÃO JOÃO DO IVAÍ,4125001,2,0,1
PR,SÃO JOÃO DO TRIUNFO,4125100,3,0.3333333333333333,0.6666666666666667
PR,SÃO JORGE D'OESTE,4125209,3,0,1
PR,SÃO JORGE DO IVAÍ,4125308,2,0.5,0.5
PR,SÃO JORGE DO PATROCÍNIO,4125357,2,0,1
PR,SÃO JOSÉ DA BOA VISTA,4125407,2,0,1
PR,SÃO JOSÉ DAS PALMEIRAS,4125456,1,0,1
PR,SÃO JOSÉ DOS PINHAIS,4125506,8,0.125,0.875
PR,SÃO MANOEL DO PARANÁ,4125555,2,0,1
PR,SÃO MATEUS DO SUL,4125605,7,0.14285714285714285,0.8571428571428572
PR,SÃO MIGUEL DO IGUAÇU,4125704,8,0.25,0.75
PR,SÃO PEDRO DO IGUAÇU,4125753,3,0,1
PR,SÃO PEDRO DO IVAÍ,4125803,2,0.5,0.5
PR,SÃO PEDRO DO PARANÁ,4125902,2,0,1
PR,SÃO SEBASTIÃO DA AMOREIRA,4126009,5,0.4,0.6
PR,SÃO TOMÉ,4126108,3,0,1
PR,SAPOPEMA,4126207,3,0,1
PR,SARANDI,4126256,4,0.5,0.5
PR,SAUDADE DO IGUAÇU,4126272,2,0,1
PR,SENGÉS,4126306,2,0.5,0.5
PR,SERRANÓPOLIS DO IGUAÇU,4126355,2,0,1
PR,SERTANEJA,4126405,2,0,1
PR,SERTANÓPOLIS,4126504,3,0,1
PR,SIQUEIRA CAMPOS,4126603,6,0,1
PR,SULINA,4126652,2,0.5,0.5
PR,TAMARANA,4126678,2,0,1
PR,TAMBOARA,4126702,5,0.2,0.8
PR,TAPEJARA,4126801,2,0,1
PR,TAPIRA,4126900,2,0,1
PR,TEIXEIRA SOARES,4127007,3,0.6666666666666666,0.33333333333333337
PR,TELÊMACO BORBA,4127106,6,0,1
PR,TERRA BOA,4127205,2,0.5,0.5
PR,TERRA RICA,4127304,5,0,1
PR,TERRA ROXA,4127403,5,0.4,0.6
PR,TIBAGI,4127502,3,0,1
PR,TIJUCAS DO SUL,4127601,2,0,1
PR,TOLEDO,4127700,7,0.14285714285714285,0.8571428571428572
PR,TOMAZINA,4127809,1,0,1
PR,TRÊS BARRAS DO PARANÁ,4127858,4,0,1
PR,TUNAS DO PARANÁ,4127882,2,0.5,0.5
PR,TUNEIRAS DO OESTE,4127908,2,0.5,0.5
PR,TUPÃSSI,4127957,2,0,1
PR,TURVO,4127965,2,0,1
PR,UBIRATÃ,4128005,2,0,1
PR,UMUARAMA,4128104,4,0,1
PR,UNIÃO DA VITÓRIA,4128203,5,0.2,0.8
PR,UNIFLOR,4128302,2,0,1
PR,URAÍ,4128401,2,0.5,0.5
PR,VENTANIA,4128534,4,0,1
PR,VERA CRUZ DO OESTE,4128559,3,0,1
PR,VERÊ,4128609,2,0,1
PR,VIRMOND,4128658,3,0.3333333333333333,0.6666666666666667
PR,VITORINO,4128708,4,0,1
PR,WENCESLAU BRAZ,4128500,5,0,1
PR,XAMBRÊ,4128807,2,0.5,0.5
RJ,ANGRA DOS REIS,3300100,9,0.2222222222222222,0.7777777777777778
RJ,APERIBÉ,3300159,3,0.3333333333333333,0.6666666666666667
RJ,ARARUAMA,3300209,6,0,1
RJ,AREAL,3300225,3,0,1
RJ,ARMAÇÃO DOS BÚZIOS,3300233,13,0.38461538461538464,0.6153846153846154
RJ,ARRAIAL DO CABO,3300258,5,0.2,0.8
RJ,BARRA DO PIRAÍ,3300308,8,0.625,0.375
RJ,BARRA MANSA,3300407,12,0.16666666666666666,0.8333333333333334
RJ,BELFORD ROXO,3300456,6,0.6666666666666666,0.33333333333333337
RJ,BOM JARDIM,3300506,5,0,1
RJ,BOM JESUS DO ITABAPOANA,3300605,8,0.125,0.875
RJ,CABO FRIO,3300704,11,0.09090909090909091,0.9090909090909091
RJ,CACHOEIRAS DE MACACU,3300803,7,0.2857142857142857,0.7142857142857143
RJ,CAMBUCI,3300902,7,0,1
RJ,CAMPOS DOS GOYTACAZES,3301009,11,0.18181818181818182,0.8181818181818181
RJ,CANTAGALO,3301108,3,0,1
RJ,CARAPEBUS,3300936,9,0.7777777777777778,0.2222222222222222
RJ,CARDOSO MOREIRA,3301157,4,0.25,0.75
RJ,CARMO,3301207,4,0,1
RJ,CASIMIRO DE ABREU,3301306,7,0.14285714285714285,0.8571428571428572
RJ,COMENDADOR LEVY GASPARIAN,3300951,5,0.2,0.8
RJ,CONCEIÇÃO DE MACABU,3301405,5,0.6,0.4
RJ,CORDEIRO,3301504,5,0,1
RJ,DUAS BARRAS,3301603,2,0,1
RJ,DUQUE DE CAXIAS,3301702,9,0.6666666666666666,0.33333333333333337
RJ,ENGENHEIRO PAULO DE FRONTIN,3301801,4,0,1
RJ,GUAPIMIRIM,3301850,5,0.2,0.8
RJ,IGUABA GRANDE,3301876,4,0.75,0.25
RJ,ITABORAÍ,3301900,6,0.16666666666666666,0.8333333333333334
RJ,ITAGUAÍ,3302007,15,0.5333333333333333,0.4666666666666667
RJ,ITALVA,3302056,5,0.4,0.6
RJ,ITAOCARA,3302106,4,0,1
RJ,ITAPERUNA,3302205,10,0.3,0.7
RJ,ITATIAIA,3302254,7,0.42857142857142855,0.5714285714285714
RJ,JAPERI,3302270,10,0.6,0.4
RJ,LAJE DO MURIAÉ,3302304,3,0,1
RJ,MACAÉ,3302403,11,0.18181818181818182,0.8181818181818181
RJ,MACUCO,3302452,1,0,1
RJ,MAGÉ,3302502,6,0.6666666666666666,0.33333333333333337
RJ,MANGARATIBA,3302601,7,0.14285714285714285,0.8571428571428572
RJ,MARICÁ,3302700,4,0.25,0.75
RJ,MENDES,3302809,6,0.5,0.5
RJ,MESQUITA,3302858,6,0.5,0.5
RJ,MIGUEL PEREIRA,3302908,4,0,1
RJ,MIRACEMA,3303005,4,0,1
RJ,NATIVIDADE,3303104,4,0.25,0.75
RJ,NILÓPOLIS,3303203,6,0.3333333333333333,0.6666666666666667
RJ,NITERÓI,3303302,9,0.1111111111111111,0.8888888888888888
RJ,NOVA FRIBURGO,3303401,17,0.17647058823529413,0.8235294117647058
RJ,NOVA IGUAÇU,3303500,10,0.6,0.4
RJ,PARACAMBI,3303609,7,0.2857142857142857,0.7142857142857143
RJ,PARAÍBA DO SUL,3303708,7,0,1
RJ,PARATY,3303807,6,0.3333333333333333,0.6666666666666667
RJ,PATY DO ALFERES,3303856,5,0.2,0.8
RJ,PETRÓPOLIS,3303906,13,0.15384615384615385,0.8461538461538461
RJ,PINHEIRAL,3303955,5,0.4,0.6
RJ,PIRAÍ,3304003,2,0,1
RJ,PORCIÚNCULA,3304102,4,0.25,0.75
RJ,PORTO REAL,3304110,4,0.25,0.75
RJ,QUATIS,3304128,4,0.25,0.75
RJ,QUEIMADOS,3304144,10,0.4,0.6
RJ,QUISSAMÃ,3304151,5,0.2,0.8
RJ,RESENDE,3304201,7,0.14285714285714285,0.8571428571428572
RJ,RIO BONITO,3304300,10,0.3,0.7
RJ,RIO CLARO,3304409,3,0,1
RJ,RIO DAS FLORES,3304508,5,0.4,0.6
RJ,RIO DAS OSTRAS,3304524,11,0.18181818181818182,0.8181818181818181
RJ,RIO DE JANEIRO,3304557,14,0.2857142857142857,0.7142857142857143
RJ,SANTA MARIA MADALENA,3304607,4,0.5,0.5
RJ,SANTO ANTÔNIO DE PÁDUA,3304706,4,0,1
RJ,SÃO FIDÉLIS,3304805,7,0.2857142857142857,0.7142857142857143
RJ,SÃO FRANCISCO DE ITABAPOANA,3304755,6,0,1
RJ,SÃO GONÇALO,3304904,9,0.5555555555555556,0.4444444444444444
RJ,SÃO JOÃO DA BARRA,3305000,6,0.16666666666666666,0.8333333333333334
RJ,SÃO JOÃO DE MERITI,3305109,9,0.4444444444444444,0.5555555555555556
RJ,SÃO JOSÉ DE UBÁ,3305133,2,0,1
RJ,SÃO JOSÉ DO VALE DO RIO PRETO,3305158,4,0,1
RJ,SÃO PEDRO DA ALDEIA,3305208,9,0.4444444444444444,0.5555555555555556
RJ,SÃO SEBASTIÃO DO ALTO,3305307,2,0.5,0.5
RJ,SAPUCAIA,3305406,4,0.5,0.5
RJ,SAQUAREMA,3305505,6,0.5,0.5
RJ,SEROPÉDICA,3305554,6,0.5,0.5
RJ,SILVA JARDIM,3305604,4,0.75,0.25
RJ,SUMIDOURO,3305703,3,0,1
RJ,TANGUÁ,3305752,5,0.4,0.6
RJ,TERESÓPOLIS,3305802,7,0.2857142857142857,0.7142857142857143
RJ,TRAJANO DE MORAIS,3305901,4,0,1
RJ,TRÊS RIOS,3306008,7,0.2857142857142857,0.7142857142857143
RJ,VALENÇA,3306107,5,0.4,0.6
RJ,VARRE-SAI,3306156,4,0.5,0.5
RJ,VASSOURAS,3306206,3,0,1
RJ,VOLTA REDONDA,3306305,15,0.2,0.8
RN,ACARI,2400109,3,0,1
RN,AFONSO BEZERRA,2400307,2,1,0
RN,ÁGUA NOVA,2400406,3,0.3333333333333333,0.6666666666666667
RN,ALEXANDRIA,2400505,2,0,1
RN,ALMINO AFONSO,2400604,3,0,1
RN,ALTO DO RODRIGUES,2400703,4,0.5,0.5
RN,ANGICOS,2400802,3,1,0
RN,ANTÔNIO MARTINS,2400901,3,0,1
RN,APODI,2401008,3,0.6666666666666666,0.33333333333333337
RN,AREIA BRANCA,2401107,3,0.6666666666666666,0.33333333333333337
RN,ARÊS,2401206,3,0.3333333333333333,0.6666666666666667
RN,ASSÚ,2400208,3,0.3333333333333333,0.6666666666666667
RN,BAÍA FORMOSA,2401404,4,1,0
RN,BARAÚNA,2401453,3,0.6666666666666666,0.33333333333333337
RN,BARCELONA,2401503,2,1,0
RN,BENTO FERNANDES,2401602,5,0.8,0.19999999999999996
RN,BOA SAÚDE,2405306,2,0,1
RN,BODÓ,2401651,2,0,1
RN,BOM JESUS,2401701,2,0.5,0.5
RN,BREJINHO,2401800,3,0.6666666666666666,0.33333333333333337
RN,CAIÇARA DO NORTE,2401859,3,1,0
RN,CAIÇARA DO RIO DO VENTO,2401909,3,0.3333333333333333,0.6666666666666667
RN,CAICÓ,2402006,7,0.2857142857142857,0.7142857142857143
RN,CAMPO GRANDE,2401305,2,0.5,0.5
RN,CAMPO REDONDO,2402105,3,0.6666666666666666,0.33333333333333337
